Destination,Destination Port,Label,UNKNOWN,smtp,ssh,web
197.218.177.69,4252,UNKNOWN,1.0,,,
197.218.177.69,4253,UNKNOWN,1.0,,,
197.218.177.69,4254,UNKNOWN,1.0,,,
197.218.177.69,4255,UNKNOWN,1.0,,,
197.218.177.69,4256,UNKNOWN,1.0,,,
197.218.177.69,4257,UNKNOWN,1.0,,,
197.218.177.69,4258,UNKNOWN,1.0,,,
197.218.177.69,4259,UNKNOWN,1.0,,,
197.218.177.69,4265,UNKNOWN,1.0,,,
197.218.177.69,4266,UNKNOWN,1.0,,,
197.218.177.69,4267,UNKNOWN,1.0,,,
197.218.177.69,4272,UNKNOWN,1.0,,,
197.218.177.69,4277,UNKNOWN,1.0,,,
197.218.177.69,4283,UNKNOWN,1.0,,,
197.218.177.69,4284,UNKNOWN,1.0,,,
197.218.177.69,4350,UNKNOWN,1.0,,,
197.218.177.69,4414,UNKNOWN,1.0,,,
197.218.177.69,4418,UNKNOWN,1.0,,,
197.218.177.69,4426,UNKNOWN,1.0,,,
197.218.177.69,5365,UNKNOWN,1.0,,,
197.218.177.69,5366,UNKNOWN,1.0,,,
197.218.177.69,5429,UNKNOWN,1.0,,,
197.218.177.69,5430,UNKNOWN,1.0,,,
197.218.177.69,5765,UNKNOWN,1.0,,,
197.218.177.69,5766,UNKNOWN,1.0,,,
197.218.177.69,5830,UNKNOWN,1.0,,,
197.218.177.69,5893,UNKNOWN,1.0,,,
197.218.177.69,6164,UNKNOWN,1.0,,,
197.218.177.69,6166,UNKNOWN,1.0,,,
197.218.177.69,6167,UNKNOWN,1.0,,,
197.218.177.69,6168,UNKNOWN,1.0,,,
197.218.177.69,6169,UNKNOWN,1.0,,,
197.218.177.69,6225,UNKNOWN,,1.0,,
197.218.177.69,6226,UNKNOWN,1.0,,,
197.218.177.69,6230,UNKNOWN,1.0,,,
197.218.177.69,6231,UNKNOWN,,,,1.0
197.218.177.69,6978,UNKNOWN,1.0,,,
197.218.177.69,7041,UNKNOWN,1.0,,,
197.218.177.69,7105,UNKNOWN,1.0,,,
197.218.177.69,7182,UNKNOWN,1.0,,,
197.218.177.69,7238,UNKNOWN,1.0,,,
197.218.177.69,7239,UNKNOWN,1.0,,,
197.218.177.69,7240,UNKNOWN,2.0,,,
197.218.177.69,7242,UNKNOWN,2.0,,,
197.218.177.69,7243,UNKNOWN,1.0,,,
197.218.177.69,7246,UNKNOWN,,,,1.0
197.218.177.69,7754,UNKNOWN,1.0,,,
197.218.177.69,7812,UNKNOWN,1.0,,,
197.218.177.69,7879,UNKNOWN,1.0,,,
197.218.177.69,7883,UNKNOWN,1.0,,,
197.218.177.69,8248,UNKNOWN,1.0,,,
197.218.177.69,8249,UNKNOWN,1.0,,,
197.218.177.69,8250,UNKNOWN,1.0,,,
197.218.177.69,8252,UNKNOWN,1.0,,,
197.218.177.69,8254,UNKNOWN,1.0,,,
197.218.177.69,8256,UNKNOWN,1.0,,,
197.218.177.69,8259,UNKNOWN,1.0,,,
197.218.177.69,8264,UNKNOWN,1.0,,,
197.218.177.69,8266,UNKNOWN,1.0,,,
197.218.177.69,8276,UNKNOWN,1.0,,,
197.218.177.69,8280,UNKNOWN,1.0,,,
197.218.177.69,8282,UNKNOWN,1.0,,,
197.218.177.69,8283,UNKNOWN,1.0,,,
197.218.177.69,8284,UNKNOWN,1.0,,,
197.218.177.69,8285,UNKNOWN,1.0,,,
197.218.177.69,8288,UNKNOWN,1.0,,,
197.218.177.69,8289,UNKNOWN,1.0,,,
197.218.177.69,8290,UNKNOWN,1.0,,,
197.218.177.69,8292,UNKNOWN,1.0,,,
197.218.177.69,8294,UNKNOWN,1.0,,,
197.218.177.69,8298,UNKNOWN,,,,1.0
197.218.177.69,8299,UNKNOWN,1.0,,,
197.218.177.69,8300,UNKNOWN,1.0,,,
197.218.177.69,8303,UNKNOWN,1.0,,,
197.218.177.69,8304,UNKNOWN,1.0,,,
197.218.177.69,8306,UNKNOWN,1.0,,,
197.218.177.69,8719,UNKNOWN,1.0,,,
197.218.177.69,8720,UNKNOWN,1.0,,,
197.218.177.69,8732,UNKNOWN,1.0,,,
197.218.177.69,8734,UNKNOWN,1.0,,,
197.218.177.69,9128,UNKNOWN,1.0,,,
197.218.177.69,9192,UNKNOWN,1.0,,,
197.218.177.69,9255,UNKNOWN,1.0,,,
197.218.177.69,9257,UNKNOWN,1.0,,,
197.218.177.69,9258,UNKNOWN,1.0,,,
197.218.177.69,9262,UNKNOWN,1.0,,,
197.218.177.69,9263,UNKNOWN,1.0,,,
197.218.177.69,9264,UNKNOWN,1.0,,,
197.218.177.69,9265,UNKNOWN,1.0,,,
197.218.177.69,9266,UNKNOWN,1.0,,,
197.218.177.69,9267,UNKNOWN,1.0,,,
197.218.177.69,9268,UNKNOWN,1.0,,,
197.218.177.69,9269,UNKNOWN,1.0,,,
197.218.177.69,9270,UNKNOWN,1.0,,,
197.218.177.69,9552,UNKNOWN,1.0,,,
197.218.177.69,9553,UNKNOWN,1.0,,,
197.218.177.69,9617,UNKNOWN,1.0,,,
197.218.177.69,9681,UNKNOWN,1.0,,,
197.218.177.69,9751,UNKNOWN,1.0,,,
197.218.177.69,10530,UNKNOWN,1.0,,,
197.218.177.69,10534,UNKNOWN,1.0,,,
197.218.177.69,10541,UNKNOWN,1.0,,,
197.218.177.69,10605,UNKNOWN,1.0,,,
197.218.177.69,10844,UNKNOWN,1.0,,,
197.218.177.69,10847,UNKNOWN,1.0,,,
197.218.177.69,10848,UNKNOWN,1.0,,,
197.218.177.69,10861,UNKNOWN,1.0,,,
197.218.177.69,10866,UNKNOWN,1.0,,,
197.218.177.69,10867,UNKNOWN,1.0,,,
197.218.177.69,10868,UNKNOWN,1.0,,,
197.218.177.69,10869,UNKNOWN,1.0,,,
197.218.177.69,11121,UNKNOWN,1.0,,,
197.218.177.69,11184,UNKNOWN,1.0,,,
197.218.177.69,11248,UNKNOWN,1.0,,,
197.218.177.69,11327,UNKNOWN,1.0,,,
197.218.177.69,11895,UNKNOWN,1.0,,,
197.218.177.69,11956,UNKNOWN,,1.0,,
197.218.177.69,12020,UNKNOWN,1.0,,,
197.218.177.69,12087,UNKNOWN,1.0,,,
197.218.177.69,12151,UNKNOWN,1.0,,,
197.218.177.69,12278,UNKNOWN,1.0,,,
197.218.177.69,12297,UNKNOWN,1.0,,,
197.218.177.69,12299,UNKNOWN,1.0,,,
197.218.177.69,12300,UNKNOWN,1.0,,,
197.218.177.69,12304,UNKNOWN,1.0,,,
197.218.177.69,12306,UNKNOWN,1.0,,,
197.218.177.69,12307,UNKNOWN,1.0,,,
197.218.177.69,12308,UNKNOWN,1.0,,,
197.218.177.69,12310,UNKNOWN,1.0,,,
197.218.177.69,12323,UNKNOWN,1.0,,,
197.218.177.69,12324,UNKNOWN,1.0,,,
197.218.177.69,12328,UNKNOWN,1.0,,,
197.218.177.69,12330,UNKNOWN,1.0,,,
197.218.177.69,12331,UNKNOWN,1.0,,,
197.218.177.69,12332,UNKNOWN,1.0,,,
197.218.177.69,12337,UNKNOWN,1.0,,,
197.218.177.69,12340,UNKNOWN,1.0,,,
197.218.177.69,12346,UNKNOWN,1.0,,,
197.218.177.69,12347,UNKNOWN,1.0,,,
197.218.177.69,12348,UNKNOWN,1.0,,,
197.218.177.69,12349,UNKNOWN,1.0,,,
197.218.177.69,12351,UNKNOWN,1.0,,,
197.218.177.69,12352,UNKNOWN,1.0,,,
197.218.177.69,12353,UNKNOWN,1.0,,,
197.218.177.69,12354,UNKNOWN,1.0,,,
197.218.177.69,12356,UNKNOWN,1.0,,,
197.218.177.69,12358,UNKNOWN,1.0,,,
197.218.177.69,12359,UNKNOWN,1.0,,,
197.218.177.69,12360,UNKNOWN,,,,1.0
197.218.177.69,12363,UNKNOWN,1.0,,,
197.218.177.69,12364,UNKNOWN,1.0,,,
197.218.177.69,12367,UNKNOWN,1.0,,,
197.218.177.69,12368,UNKNOWN,1.0,,,
197.218.177.69,12490,UNKNOWN,1.0,,,
197.218.177.69,12553,UNKNOWN,1.0,,,
197.218.177.69,12554,UNKNOWN,1.0,,,
197.218.177.69,12617,UNKNOWN,1.0,,,
197.218.177.69,12642,UNKNOWN,1.0,,,
197.218.177.69,12643,UNKNOWN,1.0,,,
197.218.177.69,12648,UNKNOWN,1.0,,,
197.218.177.69,12649,UNKNOWN,,,,1.0
197.218.177.69,12799,UNKNOWN,1.0,,,
197.218.177.69,12800,UNKNOWN,1.0,,,
197.218.177.69,12802,UNKNOWN,1.0,,,
197.218.177.69,12813,UNKNOWN,1.0,,,
197.218.177.69,12838,UNKNOWN,1.0,,,
197.218.177.69,12839,UNKNOWN,1.0,,,
197.218.177.69,12840,UNKNOWN,1.0,,,
197.218.177.69,12853,UNKNOWN,1.0,,,
197.218.177.69,12994,UNKNOWN,1.0,,,
197.218.177.69,12995,UNKNOWN,1.0,,,
197.218.177.69,12996,UNKNOWN,1.0,,,
197.218.177.69,12997,UNKNOWN,1.0,,,
197.218.177.69,13058,UNKNOWN,1.0,,,
197.218.177.69,13120,UNKNOWN,1.0,,,
197.218.177.69,13121,UNKNOWN,1.0,,,
197.218.177.69,13122,UNKNOWN,1.0,,,
197.218.177.69,13185,UNKNOWN,1.0,,,
197.218.177.69,13248,UNKNOWN,1.0,,,
197.218.177.69,13249,UNKNOWN,1.0,,,
197.218.177.69,13327,UNKNOWN,1.0,,,
197.218.177.69,13328,UNKNOWN,1.0,,,
197.218.177.69,13329,UNKNOWN,1.0,,,
197.218.177.69,13330,UNKNOWN,1.0,,,
197.218.177.69,13332,UNKNOWN,1.0,,,
197.218.177.69,13334,UNKNOWN,1.0,,,
197.218.177.69,13352,UNKNOWN,1.0,,,
197.218.177.69,13354,UNKNOWN,1.0,,,
197.218.177.69,13355,UNKNOWN,1.0,,,
197.218.177.69,13527,UNKNOWN,1.0,,,
197.218.177.69,13530,UNKNOWN,1.0,,,
197.218.177.69,13593,UNKNOWN,1.0,,,
197.218.177.69,13594,UNKNOWN,1.0,,,
197.218.177.69,14380,UNKNOWN,1.0,,,
197.218.177.69,14381,UNKNOWN,1.0,,,
197.218.177.69,14383,UNKNOWN,1.0,,,
197.218.177.69,14396,UNKNOWN,1.0,,,
197.218.177.69,14686,UNKNOWN,1.0,,,
197.218.177.69,14731,UNKNOWN,2.0,,,
197.218.177.69,14732,UNKNOWN,2.0,,,
197.218.177.69,14733,UNKNOWN,2.0,,,
197.218.177.69,14734,UNKNOWN,2.0,,,
197.218.177.69,14855,UNKNOWN,1.0,,,
197.218.177.69,14856,UNKNOWN,1.0,,,
197.218.177.69,14858,UNKNOWN,1.0,,,
197.218.177.69,14859,UNKNOWN,1.0,,,
197.218.177.69,14927,UNKNOWN,1.0,,,
197.218.177.69,14940,UNKNOWN,1.0,,,
197.218.177.69,15001,UNKNOWN,1.0,,,
197.218.177.69,15041,UNKNOWN,1.0,,,
197.218.177.69,15053,UNKNOWN,,1.0,,
197.218.177.69,15118,UNKNOWN,1.0,,,
197.218.177.69,15372,UNKNOWN,1.0,,,
197.218.177.69,15374,UNKNOWN,1.0,,,
197.218.177.69,15424,UNKNOWN,1.0,,,
197.218.177.69,15425,UNKNOWN,1.0,,,
197.218.177.69,15427,UNKNOWN,1.0,,,
197.218.177.69,15428,UNKNOWN,1.0,,,
197.218.177.69,15429,UNKNOWN,1.0,,,
197.218.177.69,15430,UNKNOWN,1.0,,,
197.218.177.69,15480,UNKNOWN,1.0,,,
197.218.177.69,15481,UNKNOWN,1.0,,,
197.218.177.69,15482,UNKNOWN,1.0,,,
197.218.177.69,15484,UNKNOWN,1.0,,,
197.218.177.69,15537,UNKNOWN,1.0,,,
197.218.177.69,15538,UNKNOWN,1.0,,,
197.218.177.69,15539,UNKNOWN,1.0,,,
197.218.177.69,15592,UNKNOWN,1.0,,,
197.218.177.69,15659,UNKNOWN,1.0,,,
197.218.177.69,15712,UNKNOWN,1.0,,,
197.218.177.69,15791,UNKNOWN,1.0,,,
197.218.177.69,15792,UNKNOWN,1.0,,,
197.218.177.69,15857,UNKNOWN,1.0,,,
197.218.177.69,15926,UNKNOWN,1.0,,,
197.218.177.69,16396,UNKNOWN,1.0,,,
197.218.177.69,16401,UNKNOWN,1.0,,,
197.218.177.69,16404,UNKNOWN,1.0,,,
197.218.177.69,16408,UNKNOWN,1.0,,,
197.218.177.69,16465,UNKNOWN,1.0,,,
197.218.177.69,16468,UNKNOWN,1.0,,,
197.218.177.69,16475,UNKNOWN,1.0,,,
197.218.177.69,16476,UNKNOWN,1.0,,,
197.218.177.69,16477,UNKNOWN,,,,1.0
197.218.177.69,16479,UNKNOWN,1.0,,,
197.218.177.69,16796,UNKNOWN,1.0,,,
197.218.177.69,16860,UNKNOWN,1.0,,,
197.218.177.69,16923,UNKNOWN,,1.0,,
197.218.177.69,16987,UNKNOWN,1.0,,,
197.218.177.69,16988,UNKNOWN,1.0,,,
197.218.177.69,17750,UNKNOWN,1.0,,,
197.218.177.69,17751,UNKNOWN,1.0,,,
197.218.177.69,17815,UNKNOWN,1.0,,,
197.218.177.69,17879,UNKNOWN,1.0,,,
197.218.177.69,18665,UNKNOWN,1.0,,,
197.218.177.69,18669,UNKNOWN,1.0,,,
197.218.177.69,18706,UNKNOWN,1.0,,,
197.218.177.69,18707,UNKNOWN,,1.0,,
197.218.177.69,18712,UNKNOWN,1.0,,,
197.218.177.69,18713,UNKNOWN,1.0,,,
197.218.177.69,18776,UNKNOWN,1.0,,,
197.218.177.69,18777,UNKNOWN,1.0,,,
197.218.177.69,18841,UNKNOWN,1.0,,,
197.218.177.69,18904,UNKNOWN,1.0,,,
197.218.177.69,18905,UNKNOWN,1.0,,,
197.218.177.69,18975,UNKNOWN,1.0,,,
197.218.177.69,18978,UNKNOWN,1.0,,,
197.218.177.69,18988,UNKNOWN,1.0,,,
197.218.177.69,18990,UNKNOWN,1.0,,,
197.218.177.69,19048,UNKNOWN,1.0,,,
197.218.177.69,19050,UNKNOWN,1.0,,,
197.218.177.69,19068,UNKNOWN,1.0,,,
197.218.177.69,19069,UNKNOWN,1.0,,,
197.218.177.69,19093,UNKNOWN,1.0,,,
197.218.177.69,19094,UNKNOWN,1.0,,,
197.218.177.69,19095,UNKNOWN,1.0,,,
197.218.177.69,19109,UNKNOWN,1.0,,,
197.218.177.69,19110,UNKNOWN,,,,1.0
197.218.177.69,19140,UNKNOWN,1.0,,,
197.218.177.69,19202,UNKNOWN,1.0,,,
197.218.177.69,19667,UNKNOWN,1.0,,,
197.218.177.69,19776,UNKNOWN,1.0,,,
197.218.177.69,19777,UNKNOWN,1.0,,,
197.218.177.69,19841,UNKNOWN,,,,1.0
197.218.177.69,20022,UNKNOWN,1.0,,,
197.218.177.69,20080,UNKNOWN,1.0,,,
197.218.177.69,20083,UNKNOWN,1.0,,,
197.218.177.69,20084,UNKNOWN,1.0,,,
197.218.177.69,20086,UNKNOWN,1.0,,,
197.218.177.69,20145,UNKNOWN,1.0,,,
197.218.177.69,20146,UNKNOWN,1.0,,,
197.218.177.69,20210,UNKNOWN,1.0,,,
197.218.177.69,20270,UNKNOWN,1.0,,,
197.218.177.69,20332,UNKNOWN,1.0,,,
197.218.177.69,20395,UNKNOWN,1.0,,,
197.218.177.69,20457,UNKNOWN,1.0,,,
197.218.177.69,20504,UNKNOWN,,,,1.0
197.218.177.69,20505,UNKNOWN,1.0,,,
197.218.177.69,20507,UNKNOWN,1.0,,,
197.218.177.69,20508,UNKNOWN,1.0,,,
197.218.177.69,20511,UNKNOWN,1.0,,,
197.218.177.69,20512,UNKNOWN,1.0,,,
197.218.177.69,20513,UNKNOWN,1.0,,,
197.218.177.69,20514,UNKNOWN,1.0,,,
197.218.177.69,20515,UNKNOWN,1.0,,,
197.218.177.69,20516,UNKNOWN,1.0,,,
197.218.177.69,20520,UNKNOWN,1.0,,,
197.218.177.69,20522,UNKNOWN,1.0,,,
197.218.177.69,20523,UNKNOWN,1.0,,,
197.218.177.69,20524,UNKNOWN,1.0,,,
197.218.177.69,20529,UNKNOWN,1.0,,,
197.218.177.69,20532,UNKNOWN,1.0,,,
197.218.177.69,20536,UNKNOWN,1.0,,,
197.218.177.69,20540,UNKNOWN,1.0,,,
197.218.177.69,20541,UNKNOWN,1.0,,,
197.218.177.69,20544,UNKNOWN,1.0,,,
197.218.177.69,21182,UNKNOWN,1.0,,,
197.218.177.69,21246,UNKNOWN,1.0,,,
197.218.177.69,21309,UNKNOWN,1.0,,,
197.218.177.69,21310,UNKNOWN,1.0,,,
197.218.177.69,21387,UNKNOWN,1.0,,,
197.218.177.69,21451,UNKNOWN,1.0,,,
197.218.177.69,21508,UNKNOWN,,1.0,,
197.218.177.69,21511,UNKNOWN,1.0,,,
197.218.177.69,21512,UNKNOWN,1.0,,,
197.218.177.69,21528,UNKNOWN,1.0,,,
197.218.177.69,21530,UNKNOWN,1.0,,,
197.218.177.69,21531,UNKNOWN,1.0,,,
197.218.177.69,21532,UNKNOWN,1.0,,,
197.218.177.69,21580,UNKNOWN,1.0,,,
197.218.177.69,21582,UNKNOWN,1.0,,,
197.218.177.69,21637,UNKNOWN,1.0,,,
197.218.177.69,21638,UNKNOWN,1.0,,,
197.218.177.69,21657,UNKNOWN,1.0,,,
197.218.177.69,21661,UNKNOWN,1.0,,,
197.218.177.69,21713,UNKNOWN,1.0,,,
197.218.177.69,21714,UNKNOWN,1.0,,,
197.218.177.69,21715,UNKNOWN,1.0,,,
197.218.177.69,21716,UNKNOWN,1.0,,,
197.218.177.69,21717,UNKNOWN,1.0,,,
197.218.177.69,21718,UNKNOWN,1.0,,,
197.218.177.69,21719,UNKNOWN,1.0,,,
197.218.177.69,21725,UNKNOWN,1.0,,,
197.218.177.69,23239,UNKNOWN,1.0,,,
197.218.177.69,23243,UNKNOWN,1.0,,,
197.218.177.69,23247,UNKNOWN,1.0,,,
197.218.177.69,23250,UNKNOWN,1.0,,,
197.218.177.69,24610,UNKNOWN,1.0,,,
197.218.177.69,24616,UNKNOWN,1.0,,,
197.218.177.69,24617,UNKNOWN,1.0,,,
197.218.177.69,24619,UNKNOWN,1.0,,,
197.218.177.69,24703,UNKNOWN,,1.0,,
197.218.177.69,24704,UNKNOWN,1.0,,,
197.218.177.69,24705,UNKNOWN,1.0,,,
197.218.177.69,24713,UNKNOWN,1.0,,,
197.218.177.69,24714,UNKNOWN,1.0,,,
197.218.177.69,24778,UNKNOWN,1.0,,,
197.218.177.69,24841,UNKNOWN,1.0,,,
197.218.177.69,24851,UNKNOWN,1.0,,,
197.218.177.69,24856,UNKNOWN,1.0,,,
197.218.177.69,25391,UNKNOWN,1.0,,,
197.218.177.69,25392,UNKNOWN,1.0,,,
197.218.177.69,25406,UNKNOWN,1.0,,,
197.218.177.69,25407,UNKNOWN,1.0,,,
197.218.177.69,26890,UNKNOWN,1.0,,,
197.218.177.69,26953,UNKNOWN,1.0,,,
197.218.177.69,26954,UNKNOWN,1.0,,,
197.218.177.69,27016,UNKNOWN,1.0,,,
197.218.177.69,27080,UNKNOWN,1.0,,,
197.218.177.69,27151,UNKNOWN,1.0,,,
197.218.177.69,29005,UNKNOWN,1.0,,,
197.218.177.69,29068,UNKNOWN,1.0,,,
197.218.177.69,29132,UNKNOWN,1.0,,,
197.218.177.69,29195,UNKNOWN,1.0,,,
197.218.177.69,29246,UNKNOWN,1.0,,,
197.218.177.69,29248,UNKNOWN,1.0,,,
197.218.177.69,29251,UNKNOWN,2.0,,,
197.218.177.69,29252,UNKNOWN,2.0,,,
197.218.177.69,29253,UNKNOWN,2.0,,,
197.218.177.69,29254,UNKNOWN,2.0,,,
197.218.177.69,29313,UNKNOWN,2.0,,,
197.218.177.69,29314,UNKNOWN,2.0,,,
197.218.177.69,29325,UNKNOWN,1.0,,,
197.218.177.69,29326,UNKNOWN,1.0,,,
197.218.177.69,29385,UNKNOWN,1.0,,,
197.218.177.69,29397,UNKNOWN,1.0,,,
197.218.177.69,29441,UNKNOWN,1.0,,,
197.218.177.69,29442,UNKNOWN,1.0,,,
197.218.177.69,29458,UNKNOWN,1.0,,,
197.218.177.69,29505,UNKNOWN,1.0,,,
197.218.177.69,29506,UNKNOWN,1.0,,,
197.218.177.69,29520,UNKNOWN,1.0,,,
197.218.177.69,29535,UNKNOWN,1.0,,,
197.218.177.69,29549,UNKNOWN,1.0,,,
197.218.177.69,29568,UNKNOWN,1.0,,,
197.218.177.69,29583,UNKNOWN,1.0,,,
197.218.177.69,29599,UNKNOWN,1.0,,,
197.218.177.69,29611,UNKNOWN,1.0,,,
197.218.177.69,29612,UNKNOWN,1.0,,,
197.218.177.69,29613,UNKNOWN,1.0,,,
197.218.177.69,29675,UNKNOWN,1.0,,,
197.218.177.69,29676,UNKNOWN,1.0,,,1.0
197.218.177.69,29677,UNKNOWN,1.0,,,
197.218.177.69,29731,UNKNOWN,1.0,,,
197.218.177.69,29732,UNKNOWN,2.0,,,
197.218.177.69,29753,UNKNOWN,2.0,,,
197.218.177.69,29756,UNKNOWN,2.0,,,
197.218.177.69,29808,UNKNOWN,,,,1.0
197.218.177.69,29810,UNKNOWN,1.0,,,
197.218.177.69,29811,UNKNOWN,1.0,,,
197.218.177.69,30765,UNKNOWN,1.0,,,
197.218.177.69,30800,UNKNOWN,1.0,,,
197.218.177.69,30802,UNKNOWN,1.0,,,
197.218.177.69,30809,UNKNOWN,1.0,,,
197.218.177.69,31878,UNKNOWN,1.0,,,
197.218.177.69,31943,UNKNOWN,1.0,,,
197.218.177.69,31947,UNKNOWN,1.0,,,
197.218.177.69,32003,UNKNOWN,1.0,,,
197.218.177.69,32004,UNKNOWN,1.0,,,
197.218.177.69,32005,UNKNOWN,1.0,,,
197.218.177.69,32069,UNKNOWN,1.0,,,
197.218.177.69,32132,UNKNOWN,1.0,,,
197.218.177.69,32187,UNKNOWN,1.0,,,
197.218.177.69,32243,UNKNOWN,1.0,,,
197.218.177.69,32292,UNKNOWN,1.0,,,
197.218.177.69,32294,UNKNOWN,1.0,,,
197.218.177.69,32295,UNKNOWN,1.0,,,
197.218.177.69,32356,UNKNOWN,1.0,,,
197.218.177.69,32358,UNKNOWN,1.0,,,
197.218.177.69,32359,UNKNOWN,1.0,,,
197.218.177.69,32421,UNKNOWN,1.0,,,
197.218.177.69,32422,UNKNOWN,,,,1.0
197.218.177.69,32423,UNKNOWN,1.0,,,
198.107.140.11,80,web,,,,1.0
198.107.140.25,80,web,,,,7.0
198.11.57.156,80,web,,,,18.0
198.11.57.250,80,web,,,,180.0
198.110.101.15,80,web,,,,430.0
198.110.128.5,80,web,,,,36.0
198.112.168.101,80,web,,,,209.0
198.112.59.30,80,web,,,,66.0
198.113.160.10,80,web,,,,20.0
198.113.160.132,80,web,,,,144.0
198.114.66.50,80,web,,,,10.0
198.115.87.20,80,web,1.0,,,46.0
198.115.87.25,80,web,,,,1.0
198.116.116.10,80,web,,,,62.0
198.116.65.32,80,web,,,,4.0
198.116.66.247,80,web,,,,17.0
198.137.240.92,80,web,,,,311.0
198.151.15.15,80,web,,,,189.0
198.151.15.17,80,web,,,,1.0
198.152.185.186,80,web,,3.0,,53.0
198.152.185.66,80,web,,,,10.0
198.17.142.130,80,web,,,,136.0
198.17.57.66,80,web,,,,39.0
198.175.25.20,80,web,,,,115.0
198.182.124.10,80,web,,,,1.0
198.187.200.217,80,web,,,,82.0
198.200.153.9,80,web,,7.0,,301.0
198.22.121.41,80,web,,,,5.0
198.23.18.10,80,web,,,,52.0
198.245.183.68,80,web,,,,2.0
198.246.96.2,80,web,3.0,,,21.0
198.246.96.4,80,web,5.0,,,21.0
198.253.1.23,80,web,,1.0,,92.0
198.253.225.15,80,web,,,,7.0
198.3.101.5,80,web,1.0,,,53.0
198.3.102.120,80,web,,,,5.0
198.3.227.58,80,web,,,,1.0
198.3.96.10,80,web,,,,21.0
198.3.96.160,80,web,,,,15.0
198.3.96.170,80,web,,,,48.0
198.3.96.30,80,web,,3.0,,42.0
198.3.96.50,80,web,,1.0,,21.0
198.3.98.150,80,web,,,,36.0
198.3.98.160,80,web,,,,50.0
198.3.98.200,80,web,,,,3.0
198.3.98.225,80,web,,,,100.0
198.3.98.70,80,web,,,,3.0
198.3.98.90,80,web,,,,13.0
198.3.98.99,80,web,1.0,1.0,,199.0
198.3.99.101,80,web,3.0,4.0,,299.0
198.3.99.120,80,web,3.0,1.0,,286.0
198.3.99.130,80,web,,,,37.0
198.3.99.199,80,web,,,,15.0
198.3.99.211,80,web,,,,5.0
198.3.99.70,80,web,,,,53.0
198.36.215.127,80,web,,,,9.0
198.41.1.13,80,web,,,,27.0
198.49.121.85,80,web,,,,2.0
198.49.121.87,80,web,,,,55.0
198.49.220.47,80,web,,,,8.0
198.60.134.51,80,web,,,,834.0
198.68.244.149,80,web,,,,2.0
198.68.244.158,80,web,,,,403.0
198.68.244.168,80,web,,,,317.0
198.68.244.195,80,web,,,,19.0
198.68.244.239,80,web,,,,64.0
198.68.244.246,80,web,,1.0,,226.0
198.68.244.52,80,web,,4.0,,17.0
198.76.128.246,80,web,,,,4.0
198.76.65.100,80,web,,,,14.0
198.76.65.20,80,web,,,,1.0
198.76.99.34,80,web,,,,5.0
198.80.14.79,80,web,,,,240.0
198.81.129.99,80,web,,,,33.0
198.81.209.9,80,web,,,,109.0
198.83.178.20,80,web,,,,20.0
198.83.178.23,80,web,,473.0,,1274.0
198.83.178.25,80,web,,,,1.0
198.83.9.7,80,web,,,,2.0
198.93.24.21,80,web,,,,108.0
198.93.33.75,80,web,,,,21.0
198.95.134.80,80,web,2.0,,,178.0
199.1.13.13,80,web,,,,2.0
199.10.148.25,80,web,,,,8.0
199.105.66.61,80,web,,,,1.0
199.105.96.254,80,web,,,,60.0
199.108.25.37,80,web,,,,3.0
199.108.25.39,80,web,,,,186.0
199.108.66.27,80,web,,,,1.0
199.115.12.200,80,web,,,,39.0
199.120.34.42,80,web,,,,28.0
199.123.32.60,80,web,,,,47.0
199.123.85.2,80,web,,,,93.0
199.170.78.10,80,web,,,,35.0
199.170.78.3,80,web,,,,2.0
199.171.55.3,80,web,,1.0,,217.0
199.172.144.23,80,web,,,,117.0
199.172.144.24,80,web,,86.0,,290.0
199.172.144.25,80,web,1.0,13.0,,142.0
199.173.162.18,80,web,,1.0,,934.0
199.173.224.3,80,web,,,,372.0
199.181.172.200,80,web,,,,58.0
199.181.172.234,80,web,,,,6.0
199.181.172.237,80,web,,,,8.0
199.181.172.238,80,web,,3.0,,186.0
199.181.172.247,80,web,,,,35.0
199.183.144.25,80,web,,,,78.0
199.183.146.20,80,web,,,,2.0
199.186.148.129,80,web,,1.0,,1.0
199.199.118.156,80,web,,,,510.0
199.199.118.247,80,web,,,,5.0
199.201.128.96,80,web,,,,10.0
199.208.247.11,80,web,,,,9.0
199.211.123.12,80,web,,,,18.0
199.211.83.163,80,web,,,,24.0
199.211.83.171,80,web,,,,9.0
199.221.105.17,80,web,,,,40.0
199.222.69.10,80,web,,2.0,,317.0
199.229.12.120,80,web,,,,3.0
199.232.56.13,80,web,3.0,,,214.0
199.234.225.77,80,web,,,,41.0
199.242.194.176,80,web,,,,63.0
199.242.194.25,80,web,,,,2.0
199.242.24.34,80,web,,,,9.0
199.242.24.35,80,web,,,,3.0
199.249.19.183,80,web,,,,26.0
199.250.130.195,80,web,,,,279.0
199.250.130.197,80,web,,,,5.0
199.254.137.66,80,web,,7.0,,70.0
199.26.193.101,80,web,,,,11.0
199.29.97.146,80,web,,,,162.0
199.34.38.234,80,web,,,,13.0
199.35.192.101,80,web,,,,4.0
199.35.192.131,80,web,,,,12.0
199.35.192.160,80,web,,,,88.0
199.35.192.161,80,web,,,,12.0
199.35.192.164,80,web,,,,114.0
199.35.192.169,80,web,,,,1.0
199.35.192.170,80,web,,,,44.0
