no , model , rate
76 , Test Dataset SSH Precision(Hybrid): , 0.7419354838709677
76 , Test Dataset SSH Recall(RF): , 0.9565217391304348
76 , Test Dataset SSH Recall(DT): , 1.0
76 , Test Dataset SSH Recall(Hybrid): , 1.0
76 , Test Dataset False Positive Rate of total detection(RF): , 0.0030534351145038168
76 , Test Dataset False Positive Rate of total detection(DT): , 0.0061068702290076335
76 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0061068702290076335
76 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
76 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
76 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
76 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
76 , Evaluation SSH Precision(RF): , 0.3939393939393939
76 , Evaluation SSH Precision(DT): , 0.3137254901960784
76 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
76 , Evaluation SSH Recall(RF): , 0.8125
76 , Evaluation SSH Recall(DT): , 1.0
76 , Evaluation SSH Recall(Hybrid): , 1.0
76 , Evaluation False Positive Rate of total detection(RF): , 0.02320185614849188
76 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
76 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
76 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
77 , Random Forest Model Accuracy Rate (n=100): , 0.9997601029376486
77 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992803088129457
77 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8529212919547249
77 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938877569920356
77 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951379885163919
77 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
77 , Test Dataset Total Detection Rate(RF): , 0.9962434259954921
77 , Test Dataset Total Detection Rate(DT): , 0.9902329075882795
77 , Test Dataset Total Detection Rate(Hybrid): , 0.9902329075882795
77 , Test Dataset SSH Precision(RF): , 0.8214285714285714
77 , Test Dataset SSH Precision(DT): , 0.6388888888888888
77 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
77 , Test Dataset SSH Recall(RF): , 1.0
77 , Test Dataset SSH Recall(DT): , 1.0
77 , Test Dataset SSH Recall(Hybrid): , 1.0
77 , Test Dataset False Positive Rate of total detection(RF): , 0.00382262996941896
77 , Test Dataset False Positive Rate of total detection(DT): , 0.009938837920489297
77 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009938837920489297
77 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
77 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
77 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
77 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
77 , Evaluation SSH Precision(RF): , 0.37142857142857144
77 , Evaluation SSH Precision(DT): , 0.3404255319148936
77 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
77 , Evaluation SSH Recall(RF): , 0.8125
77 , Evaluation SSH Recall(DT): , 1.0
77 , Evaluation SSH Recall(Hybrid): , 1.0
77 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
77 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
77 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
77 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
78 , Random Forest Model Accuracy Rate (n=100): , 0.9995420146991473
78 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991058382221447
78 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8377859682027349
78 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9952074458233006
78 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
78 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
78 , Test Dataset Total Detection Rate(RF): , 0.9940253920836445
78 , Test Dataset Total Detection Rate(DT): , 0.9895444361463779
78 , Test Dataset Total Detection Rate(Hybrid): , 0.9902912621359223
78 , Test Dataset SSH Precision(RF): , 0.7586206896551724
78 , Test Dataset SSH Precision(DT): , 0.6285714285714286
78 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
78 , Test Dataset SSH Recall(RF): , 0.9565217391304348
78 , Test Dataset SSH Recall(DT): , 0.9565217391304348
78 , Test Dataset SSH Recall(Hybrid): , 1.0
78 , Test Dataset False Positive Rate of total detection(RF): , 0.005319148936170213
78 , Test Dataset False Positive Rate of total detection(DT): , 0.009878419452887538
78 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009878419452887538
78 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
78 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
78 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
78 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
78 , Evaluation SSH Precision(RF): , 0.38095238095238093
78 , Evaluation SSH Precision(DT): , 0.35555555555555557
78 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
78 , Evaluation SSH Recall(RF): , 1.0
78 , Evaluation SSH Recall(DT): , 1.0
78 , Evaluation SSH Recall(Hybrid): , 1.0
78 , Evaluation False Positive Rate of total detection(RF): , 0.030162412993039442
78 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
78 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
78 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
79 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
79 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992584999890955
79 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8967352190696356
79 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940498240414891
79 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951379885163919
79 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
79 , Test Dataset Total Detection Rate(RF): , 0.9962292609351433
79 , Test Dataset Total Detection Rate(DT): , 0.9932126696832579
79 , Test Dataset Total Detection Rate(Hybrid): , 0.9932126696832579
79 , Test Dataset SSH Precision(RF): , 0.8518518518518519
79 , Test Dataset SSH Precision(DT): , 0.7272727272727273
79 , Test Dataset SSH Precision(Hybrid): , 0.7272727272727273
79 , Test Dataset SSH Recall(RF): , 0.9583333333333334
79 , Test Dataset SSH Recall(DT): , 1.0
79 , Test Dataset SSH Recall(Hybrid): , 1.0
79 , Test Dataset False Positive Rate of total detection(RF): , 0.0030721966205837174
79 , Test Dataset False Positive Rate of total detection(DT): , 0.0069124423963133645
79 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0069124423963133645
79 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04166666666666663
79 , Evaluation Total Detection Rate(RF): , 0.979498861047836
79 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
79 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
79 , Evaluation SSH Precision(RF): , 0.4642857142857143
79 , Evaluation SSH Precision(DT): , 0.3404255319148936
79 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
79 , Evaluation SSH Recall(RF): , 0.8125
79 , Evaluation SSH Recall(DT): , 1.0
79 , Evaluation SSH Recall(Hybrid): , 1.0
79 , Evaluation False Positive Rate of total detection(RF): , 0.01740139211136891
79 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
79 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
79 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
80 , Random Forest Model Accuracy Rate (n=100): , 0.9997164852899483
80 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990404117505943
80 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.863193247988136
80 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940266716058529
80 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9941655862196703
80 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.6588025560288943
80 , Test Dataset Total Detection Rate(RF): , 0.9955489614243324
80 , Test Dataset Total Detection Rate(DT): , 0.9881305637982196
80 , Test Dataset Total Detection Rate(Hybrid): , 0.9881305637982196
80 , Test Dataset SSH Precision(RF): , 0.7931034482758621
80 , Test Dataset SSH Precision(DT): , 0.5897435897435898
80 , Test Dataset SSH Precision(Hybrid): , 0.5897435897435898
80 , Test Dataset SSH Recall(RF): , 1.0
80 , Test Dataset SSH Recall(DT): , 1.0
80 , Test Dataset SSH Recall(Hybrid): , 1.0
80 , Test Dataset False Positive Rate of total detection(RF): , 0.004528301886792453
80 , Test Dataset False Positive Rate of total detection(DT): , 0.012075471698113207
80 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.012075471698113207
80 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
80 , Evaluation Total Detection Rate(RF): , 0.9783599088838268
80 , Evaluation Total Detection Rate(DT): , 0.9441913439635535
80 , Evaluation Total Detection Rate(Hybrid): , 0.9441913439635535
80 , Evaluation SSH Precision(RF): , 0.4482758620689655
80 , Evaluation SSH Precision(DT): , 0.24615384615384617
80 , Evaluation SSH Precision(Hybrid): , 0.24615384615384617
80 , Evaluation SSH Recall(RF): , 0.8125
80 , Evaluation SSH Recall(DT): , 1.0
80 , Evaluation SSH Recall(Hybrid): , 1.0
80 , Evaluation False Positive Rate of total detection(RF): , 0.018561484918793503
80 , Evaluation False Positive Rate of total detection(DT): , 0.0568445475638051
80 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0568445475638051
80 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
81 , Random Forest Model Accuracy Rate (n=100): , 0.9995420146991473
81 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991930735175452
81 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8597474538198155
81 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939572142989442
81 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951611409520281
81 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
81 , Test Dataset Total Detection Rate(RF): , 0.9955022488755623
81 , Test Dataset Total Detection Rate(DT): , 0.992503748125937
81 , Test Dataset Total Detection Rate(Hybrid): , 0.992503748125937
81 , Test Dataset SSH Precision(RF): , 0.7931034482758621
81 , Test Dataset SSH Precision(DT): , 0.696969696969697
81 , Test Dataset SSH Precision(Hybrid): , 0.696969696969697
81 , Test Dataset SSH Recall(RF): , 1.0
81 , Test Dataset SSH Recall(DT): , 1.0
81 , Test Dataset SSH Recall(Hybrid): , 1.0
81 , Test Dataset False Positive Rate of total detection(RF): , 0.004576659038901602
81 , Test Dataset False Positive Rate of total detection(DT): , 0.007627765064836003
81 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.007627765064836003
81 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
81 , Evaluation Total Detection Rate(RF): , 0.9772209567198178
81 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
81 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
81 , Evaluation SSH Precision(RF): , 0.43333333333333335
81 , Evaluation SSH Precision(DT): , 0.3404255319148936
81 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
81 , Evaluation SSH Recall(RF): , 0.8125
81 , Evaluation SSH Recall(DT): , 1.0
81 , Evaluation SSH Recall(Hybrid): , 1.0
81 , Evaluation False Positive Rate of total detection(RF): , 0.019721577726218097
81 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
81 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
81 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
82 , Random Forest Model Accuracy Rate (n=100): , 0.9995856323468475
82 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991712646936951
82 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8365428652432775
82 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939109094276718
82 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951379885163919
82 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
82 , Test Dataset Total Detection Rate(RF): , 0.9955056179775281
82 , Test Dataset Total Detection Rate(DT): , 0.9902621722846442
82 , Test Dataset Total Detection Rate(Hybrid): , 0.9902621722846442
82 , Test Dataset SSH Precision(RF): , 0.8076923076923077
82 , Test Dataset SSH Precision(DT): , 0.6285714285714286
82 , Test Dataset SSH Precision(Hybrid): , 0.6285714285714286
82 , Test Dataset SSH Recall(RF): , 0.9545454545454546
82 , Test Dataset SSH Recall(DT): , 1.0
82 , Test Dataset SSH Recall(Hybrid): , 1.0
82 , Test Dataset False Positive Rate of total detection(RF): , 0.003808073115003808
82 , Test Dataset False Positive Rate of total detection(DT): , 0.009900990099009901
82 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009900990099009901
82 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
82 , Evaluation Total Detection Rate(RF): , 0.9760820045558086
82 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
82 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
82 , Evaluation SSH Precision(RF): , 0.41935483870967744
82 , Evaluation SSH Precision(DT): , 0.3404255319148936
82 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
82 , Evaluation SSH Recall(RF): , 0.8125
82 , Evaluation SSH Recall(DT): , 1.0
82 , Evaluation SSH Recall(Hybrid): , 1.0
82 , Evaluation False Positive Rate of total detection(RF): , 0.02088167053364269
82 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
82 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
82 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
83 , Random Forest Model Accuracy Rate (n=100): , 0.9995856323468475
83 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992148823413953
83 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9184131899766645
83 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938414521207631
83 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9952305982589369
83 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
83 , Test Dataset Total Detection Rate(RF): , 0.9970282317979198
83 , Test Dataset Total Detection Rate(DT): , 0.9925705794947994
83 , Test Dataset Total Detection Rate(Hybrid): , 0.9933135215453195
83 , Test Dataset SSH Precision(RF): , 0.8518518518518519
83 , Test Dataset SSH Precision(DT): , 0.7096774193548387
83 , Test Dataset SSH Precision(Hybrid): , 0.71875
83 , Test Dataset SSH Recall(RF): , 1.0
83 , Test Dataset SSH Recall(DT): , 0.9565217391304348
83 , Test Dataset SSH Recall(Hybrid): , 1.0
83 , Test Dataset False Positive Rate of total detection(RF): , 0.0030234315948601664
83 , Test Dataset False Positive Rate of total detection(DT): , 0.006802721088435374
83 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.006802721088435374
83 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
83 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
83 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
83 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
83 , Evaluation SSH Precision(RF): , 0.3611111111111111
83 , Evaluation SSH Precision(DT): , 0.35555555555555557
83 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
83 , Evaluation SSH Recall(RF): , 0.8125
83 , Evaluation SSH Recall(DT): , 1.0
83 , Evaluation SSH Recall(Hybrid): , 1.0
83 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
83 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
83 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
83 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
84 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
84 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993893529321963
84 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9059603515582405
84 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940266716058529
84 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949759214669384
84 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7679894424893499
84 , Test Dataset Total Detection Rate(RF): , 0.9939713639788997
84 , Test Dataset Total Detection Rate(DT): , 0.9909570459683497
84 , Test Dataset Total Detection Rate(Hybrid): , 0.9909570459683497
84 , Test Dataset SSH Precision(RF): , 0.8076923076923077
84 , Test Dataset SSH Precision(DT): , 0.6764705882352942
84 , Test Dataset SSH Precision(Hybrid): , 0.6764705882352942
84 , Test Dataset SSH Recall(RF): , 0.875
84 , Test Dataset SSH Recall(DT): , 0.9583333333333334
84 , Test Dataset SSH Recall(Hybrid): , 0.9583333333333334
84 , Test Dataset False Positive Rate of total detection(RF): , 0.003837298541826554
84 , Test Dataset False Positive Rate of total detection(DT): , 0.00844205679201842
84 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00844205679201842
84 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.08333333333333337
84 , Evaluation Total Detection Rate(RF): , 0.979498861047836
84 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
84 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
84 , Evaluation SSH Precision(RF): , 0.4642857142857143
84 , Evaluation SSH Precision(DT): , 0.3137254901960784
84 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
84 , Evaluation SSH Recall(RF): , 0.8125
84 , Evaluation SSH Recall(DT): , 1.0
84 , Evaluation SSH Recall(Hybrid): , 1.0
84 , Evaluation False Positive Rate of total detection(RF): , 0.01740139211136891
84 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
84 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
84 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
85 , Random Forest Model Accuracy Rate (n=100): , 0.9996292499945478
85 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991058382221447
85 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.815977144352605
85 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9954621226152991
85 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949990739025746
85 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7679894424893499
85 , Test Dataset Total Detection Rate(RF): , 0.9970348406226834
85 , Test Dataset Total Detection Rate(DT): , 0.9888806523350631
85 , Test Dataset Total Detection Rate(Hybrid): , 0.9888806523350631
85 , Test Dataset SSH Precision(RF): , 0.8461538461538461
85 , Test Dataset SSH Precision(DT): , 0.5945945945945946
85 , Test Dataset SSH Precision(Hybrid): , 0.5945945945945946
85 , Test Dataset SSH Recall(RF): , 1.0
85 , Test Dataset SSH Recall(DT): , 1.0
85 , Test Dataset SSH Recall(Hybrid): , 1.0
85 , Test Dataset False Positive Rate of total detection(RF): , 0.003014318010550113
85 , Test Dataset False Positive Rate of total detection(DT): , 0.011303692539562924
85 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.011303692539562924
85 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
85 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
85 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
85 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
85 , Evaluation SSH Precision(RF): , 0.3902439024390244
85 , Evaluation SSH Precision(DT): , 0.3137254901960784
85 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
85 , Evaluation SSH Recall(RF): , 1.0
85 , Evaluation SSH Recall(DT): , 1.0
85 , Evaluation SSH Recall(Hybrid): , 1.0
85 , Evaluation False Positive Rate of total detection(RF): , 0.029002320185614848
85 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
85 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
85 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
86 , Random Forest Model Accuracy Rate (n=100): , 0.9997382941137984
86 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993021176367959
86 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9408762785422982
86 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939109094276718
86 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9947675495462123
86 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.772851453972958
86 , Test Dataset Total Detection Rate(RF): , 0.997737556561086
86 , Test Dataset Total Detection Rate(DT): , 0.995475113122172
86 , Test Dataset Total Detection Rate(Hybrid): , 0.995475113122172
86 , Test Dataset SSH Precision(RF): , 0.88
86 , Test Dataset SSH Precision(DT): , 0.7857142857142857
86 , Test Dataset SSH Precision(Hybrid): , 0.7857142857142857
86 , Test Dataset SSH Recall(RF): , 1.0
86 , Test Dataset SSH Recall(DT): , 1.0
86 , Test Dataset SSH Recall(Hybrid): , 1.0
86 , Test Dataset False Positive Rate of total detection(RF): , 0.0023006134969325155
86 , Test Dataset False Positive Rate of total detection(DT): , 0.004601226993865031
86 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.004601226993865031
86 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
86 , Evaluation Total Detection Rate(RF): , 0.9749430523917996
86 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
86 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
86 , Evaluation SSH Precision(RF): , 0.42105263157894735
86 , Evaluation SSH Precision(DT): , 0.3137254901960784
86 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
86 , Evaluation SSH Recall(RF): , 1.0
86 , Evaluation SSH Recall(DT): , 1.0
86 , Evaluation SSH Recall(Hybrid): , 1.0
86 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
86 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
86 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
86 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
87 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
87 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992584999890955
87 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9211611017817809
87 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939109094276718
87 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
87 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
87 , Test Dataset Total Detection Rate(RF): , 0.9977578475336323
87 , Test Dataset Total Detection Rate(DT): , 0.9940209267563528
87 , Test Dataset Total Detection Rate(Hybrid): , 0.9940209267563528
87 , Test Dataset SSH Precision(RF): , 0.88
87 , Test Dataset SSH Precision(DT): , 0.7333333333333333
87 , Test Dataset SSH Precision(Hybrid): , 0.7333333333333333
87 , Test Dataset SSH Recall(RF): , 1.0
87 , Test Dataset SSH Recall(DT): , 1.0
87 , Test Dataset SSH Recall(Hybrid): , 1.0
87 , Test Dataset False Positive Rate of total detection(RF): , 0.0022796352583586625
87 , Test Dataset False Positive Rate of total detection(DT): , 0.0060790273556231
87 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0060790273556231
87 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
87 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
87 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
87 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
87 , Evaluation SSH Precision(RF): , 0.40540540540540543
87 , Evaluation SSH Precision(DT): , 0.35555555555555557
87 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
87 , Evaluation SSH Recall(RF): , 0.9375
87 , Evaluation SSH Recall(DT): , 1.0
87 , Evaluation SSH Recall(Hybrid): , 1.0
87 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
87 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
87 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
87 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0625
88 , Random Forest Model Accuracy Rate (n=100): , 0.9996074411706977
88 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992148823413953
88 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.845724380084182
88 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9949296165956658
88 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951611409520281
88 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
88 , Test Dataset Total Detection Rate(RF): , 0.9948186528497409
88 , Test Dataset Total Detection Rate(DT): , 0.9911176905995559
88 , Test Dataset Total Detection Rate(Hybrid): , 0.9911176905995559
88 , Test Dataset SSH Precision(RF): , 0.7741935483870968
88 , Test Dataset SSH Precision(DT): , 0.6666666666666666
88 , Test Dataset SSH Precision(Hybrid): , 0.6666666666666666
88 , Test Dataset SSH Recall(RF): , 1.0
88 , Test Dataset SSH Recall(DT): , 1.0
88 , Test Dataset SSH Recall(Hybrid): , 1.0
88 , Test Dataset False Positive Rate of total detection(RF): , 0.0052750565184626974
88 , Test Dataset False Positive Rate of total detection(DT): , 0.00904295403165034
88 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00904295403165034
88 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
88 , Evaluation Total Detection Rate(RF): , 0.9681093394077449
88 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
88 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
88 , Evaluation SSH Precision(RF): , 0.36363636363636365
88 , Evaluation SSH Precision(DT): , 0.3404255319148936
88 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
88 , Evaluation SSH Recall(RF): , 1.0
88 , Evaluation SSH Recall(DT): , 1.0
88 , Evaluation SSH Recall(Hybrid): , 1.0
88 , Evaluation False Positive Rate of total detection(RF): , 0.03248259860788863
88 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
88 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
88 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
89 , Random Forest Model Accuracy Rate (n=100): , 0.999672867642248
89 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993675441083463
89 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8912175866355527
89 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940266716058529
89 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.995045378773847
89 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
89 , Test Dataset Total Detection Rate(RF): , 0.9962602842183994
89 , Test Dataset Total Detection Rate(DT): , 0.9925205684367988
89 , Test Dataset Total Detection Rate(Hybrid): , 0.9925205684367988
89 , Test Dataset SSH Precision(RF): , 0.8461538461538461
89 , Test Dataset SSH Precision(DT): , 0.696969696969697
89 , Test Dataset SSH Precision(Hybrid): , 0.696969696969697
89 , Test Dataset SSH Recall(RF): , 0.9565217391304348
89 , Test Dataset SSH Recall(DT): , 1.0
89 , Test Dataset SSH Recall(Hybrid): , 1.0
89 , Test Dataset False Positive Rate of total detection(RF): , 0.0030441400304414
89 , Test Dataset False Positive Rate of total detection(DT): , 0.0076103500761035
89 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0076103500761035
